0,1,2,3,4,5,6,7,8,9,10,11
0.5485915113041524,0.3213948945668656,0.9383900824637524,0.20527921773335353,0.1230745709857026,0.00013869006081262958,0.7399480505494868,0.18900692865597313,0.020729478325706263,0.0004840050615883551,0.06394061387555106,0.0
0.23027309784151923,0.0009616172841984683,0.9240380089116474,0.20431868103512618,0.12034750438729364,0.5483925107123047,0.0024942169690033156,0.4437297385261258,0.6752473464435924,0.6484407748971008,0.08025344541169388,0.0
0.0016162613265751635,0.0007446127350610454,0.9191048670841212,0.2047452329443373,0.11249888291901186,0.0001201442968667421,0.002261269728931703,0.42916747414330586,0.01837936211868174,0.0005032467902613691,0.0890491461843721,0.0
0.5057146041907127,0.0009362802587547514,0.9351058798272469,0.20615245199277094,0.12855574560838134,0.39591741359845734,0.0026359446152856014,0.5530905478979377,0.41873977915552857,0.4731763077444437,0.9459357327550402,0.0
0.11461944906043639,0.3236423980459239,0.9228907782810813,0.2051130367414542,0.12055600443595446,0.5600980456940134,0.7799818542240884,0.17948399373104973,0.8135059817563945,0.7541854864128066,0.03167655451576834,0.0
0.20030124276853833,0.3327391779431033,0.9223321441609573,0.20384060037470647,0.12037243735504725,0.00012498232224394945,1.0,0.520508781181819,0.31460572315860713,0.28116537643964434,0.12132376690537017,0.0
0.13757508746606553,0.3230615113686799,0.925045385421523,0.20604390897010877,0.12017952536827649,0.00012498232224394945,0.8479136321678686,0.5316381163185072,0.7798183209585999,0.7670507997811068,0.06568296772877236,0.0
0.009705778744228899,0.0013493734496043408,0.9203939896566031,0.20685246709756347,0.1085859815894385,0.00014030273593834686,0.003757416272610392,0.5151176507527913,0.007463473288673861,0.0005136077245249115,0.9864047242079128,0.0
0.18119254550286637,0.948744933820767,0.9271070774564896,0.20581974877891143,0.12682407104655247,0.49355530623967714,1.0,0.47436815937867544,0.7365243207607821,0.6972697171752429,0.08543328270483347,0.0
0.40250559722210927,0.3201224968011603,0.9288463029700694,0.20323568766480257,0.12997546417626063,0.00012498232224394945,1.0,0.5059350376886226,0.020324772812094216,0.0015748657492942741,0.10120549173231608,0.9999999999999999
0.15750005145067303,0.9256760223043636,0.9257826332809542,0.2061939935646256,0.11915144371957534,0.5519566899290793,1.0,0.47087513361347316,0.7740973618342126,0.7266778511928893,0.05775992581463807,0.0
0.4337116226031563,0.31999412361069784,0.9279033502178908,0.20419330641095343,0.12733354535469332,0.00012498232224394945,1.0,0.4501985548475261,0.022115308340012574,0.0003507926610256118,0.08024432016606803,0.0
0.22123615616921585,0.32164996896134,0.928798034742784,0.2061919962780623,0.12388672660867538,0.5736561672430447,0.7401724652036922,0.12916700147405252,0.784225214462956,0.7700073755253569,0.06683696373025666,0.0
0.28764367368192606,0.32959709740579884,0.9297199597370432,0.20552589445975641,0.11643819616505995,0.00012498232224394945,0.7661403460145931,0.4829565596701088,0.6730410537802072,0.6878590770263749,0.9335045213047473,0.0
0.4799342568772309,0.3273568124067054,0.9306609687799369,0.20347143442464727,0.12028871966219871,0.00012498232224394945,0.9658171075571949,0.4063935943863047,0.02705202242342225,0.00034709227412688115,0.007173351148262064,0.0
0.18753345085585127,0.3324857594582866,0.9277150887499539,0.20621288077865962,0.11765479032249845,0.5867671592516293,1.0,0.3790361733777812,0.6457095323843317,0.6328949689889813,0.013869275270823544,0.0
0.26261983708074765,0.32578119025210683,0.9282541755003312,0.20586806940323524,0.11995952963360082,0.615640902159731,0.7291510631426436,0.37634263388863537,0.6778199824151148,0.7200741749559338,0.9349492596421785,0.0
0.16593990979730944,0.0007219605340137991,0.9304118887926943,0.20547204921126738,0.1265315029913374,0.6454490418958883,0.0020180920377904643,0.409896073536527,0.7416308679834711,0.7538080099840195,0.8896193122067741,0.0
0.24523625515610736,0.33684165392835386,0.9294971203447001,0.20558818708632906,0.11730953649642109,0.00012498232224394945,0.7028117512633058,0.6858761701096175,0.3903380935060582,0.4817291485457618,0.93383996182593,0.0
0.08688102449558105,0.001057290278117351,0.9265733128202828,0.20633394314303322,0.128195228767465,0.26655187255986174,0.0028599407556111345,0.5964923890121918,0.27778023519951855,0.3002607649910976,0.95509675530001,0.0
0.6253146590332433,0.32964121212522635,0.9401512840520155,0.20324654173760964,0.11587474754423223,0.00012498232224394945,0.7016232791555592,0.4404440119895896,0.019990307097467463,0.0003367313398632832,0.06796803493235726,0.9999999999999999
0.7899524606822932,0.33285849989922267,0.9414453971514889,0.20598311335855118,0.10758885128943646,0.00012498232224394945,0.8613582564215181,0.43091972658109523,0.06811957785731743,0.029893583647618294,0.9112297345929814,0.0
0.6349851082921378,0.32273709776688353,0.9339959750840506,0.20624839666920372,0.12185428790399262,0.00012498232224394945,0.9965297553427248,0.33994642631659977,0.17012033169854035,0.16161385528738786,0.0,0.0
0.14525272698121458,0.3249852603944463,0.9233147581799654,0.20611060941584758,0.1205406476876962,0.4021189436817778,0.689319641780972,0.21461817440279968,0.5985129748039487,0.5524997187222094,0.10825081501246331,0.0
0.0012667033260646554,2.0513987605552675e-05,0.919879667362153,0.2071809382339553,0.11260907626811946,0.00012498232224394945,4.177258129278716e-05,0.5074590584023378,0.03552033952750655,0.0004040775765348781,0.8856262209686023,0.0
0.7600149425769841,0.3324983154334591,0.9459080696814198,0.20322629893984417,0.1161123332928276,0.00012498232224394945,0.6907393361004263,0.4370171599195389,0.02632225286613582,0.00024200250843620097,0.043394121284546894,0.9999999999999999
0.07258110458267786,0.012510937645017706,0.9282205376881136,0.2073484107017407,0.1714618481531977,0.3900279591520731,0.03691443059141186,0.543976134254277,0.44907150080191344,0.4156507258951227,0.09828097421547705,0.0
0.1617831897111588,0.22299456278044655,0.9243454014606068,0.2061418649636459,0.11514011707760044,0.04964946276620727,0.6756275249178376,0.6072874794642064,0.06592977555538315,0.05525352182377019,0.9759369107361332,0.0
0.1936238028583313,0.0009720671995148145,0.9351802208736495,0.1669543156797115,0.1382545534210009,0.19536190160994318,0.0026960462936419516,0.31451074343445173,0.21511083618027782,0.18553073573108225,0.9771656710584387,0.9999999999999999
0.5756468687669312,0.3198647054287036,0.9338668137817119,0.1964139956935411,0.12301361015406553,0.00012498232224394945,1.0,0.2644469668476497,0.20057774165819553,0.17914553375888276,0.025544553544910198,0.9999999999999999
0.23263344501029581,0.3312106286378066,0.928493663588517,0.20618651624772824,0.12049749853050583,0.00012498232224394945,0.9519500793907585,0.7436241982347911,0.870397508542968,0.9209555042314614,0.9307189395437472,0.0
0.2815938683507303,0.3288633043522886,0.927846476125336,0.20562680576620213,0.12054126578516906,0.00012498232224394945,0.9934438526388041,0.576125746226583,0.6879502066365308,0.7018833510943924,0.8932816825131047,0.0
0.2742478807188846,0.0008249323918613771,0.9301576742708654,0.20605002532907699,0.12194635999656274,0.7924445765725245,0.002190937264158088,0.5079161970922715,0.8510805135452194,0.8792215537592342,0.9601378761830727,0.0
0.19146074278803143,0.32487479675115677,0.9265544145991426,0.20547741729718194,0.12657891032545981,0.00012498232224394945,1.0,0.7765868013188864,0.9220753937577336,0.9322969754399573,0.9553263859779236,0.0
0.5876207388659889,0.3240943970753356,0.9367303924518526,0.20211183753889517,0.13247884456112258,0.00012498232224394945,0.9904050662811414,0.5085482234050984,0.02551133757155921,0.00032118987884677264,0.06016659824402698,0.9999999999999999
0.025446426284687407,0.3306448862993748,0.9207313239721215,0.20581307858841041,0.13205602734930588,0.00012498232224394945,0.9863485668443057,0.47806915961432933,0.29560543403435646,0.2759871674590384,0.05129324987669537,0.0
0.37228626247789864,0.32784829603922,0.9326617020808492,0.20577424375891556,0.11760510810821016,0.00012498232224394945,0.9271568878987699,0.5549393599113066,0.018418452741906344,0.0003729946768596393,0.9957910266658021,0.0
0.2502391126380495,0.34033760075185376,0.9324954013816596,0.20594294156369758,0.12053682643531287,0.7625083000252967,1.0,0.886332498509411,0.727656766358191,0.7896562719616278,0.8840070095977515,0.0
0.23393795530014755,0.32786432460163606,0.9269713656978793,0.20573535231474252,0.11918688135985855,0.7407357434746129,0.7173438744442155,0.3214927435141318,0.8287426515608141,0.8274190064448426,0.9238669253632121,0.0
0.24515653395675696,0.0009359747996915968,0.9288248230753788,0.20594641373357014,0.13814673118324852,0.46969163199672914,0.002627634029570558,0.5091863268940062,0.4902293397196665,0.569996403302858,0.9266450699304427,0.0
0.13634139923053237,0.9541964134893874,0.9236896545162748,0.20610245280568928,0.11692890452280306,0.4356797146307544,1.0,0.3001098618387804,0.5580282616464902,0.49996301142756483,0.003481861769516037,0.0
0.6213812776124227,0.323803230281038,0.940417495128964,0.20667673007395,0.11992559054591341,0.00012498232224394945,0.9460108040504993,0.3598248692900729,0.027976232087961905,0.0004055577350206563,0.04189863409296307,0.0
0.37927912549614884,0.942145249610777,0.9441051633886864,0.16787360150587727,0.11933423742613838,0.00013143302274687407,1.0,0.4672875739980593,0.05123789209617885,0.0005779937224776321,0.9060887549477843,0.9999999999999999
0.18603248522935617,0.0008049971687964508,0.9239809300102986,0.20697730466991518,0.11588009077910896,0.42693660284191,0.0019790900988663207,0.4193865968556658,0.49775165899852836,0.46638612908635496,0.007108539088934551,0.0
0.1876695363880821,0.0005931050397675053,0.9272595174186246,0.2060087602140631,0.12086890196224223,0.0688104384969773,0.001618905920257263,0.5574283011389284,0.09681321029158196,0.06179425302780289,0.013317362311913328,0.0
0.6526855236173621,0.32587215274573705,0.9348382883294793,0.20576655617263936,0.11972598966203153,0.00012498232224394945,0.9995856108962917,0.3295504037608279,0.058775049075197816,0.0003826156418068605,0.9604264034892044,0.0
0.3728282099126099,0.325039616030884,0.9295088500471737,0.20582742957000635,0.1166447953216593,0.6857536988084982,0.7196091478888624,0.07629894574499496,0.7442370789312592,0.7931382218588363,0.9078157148439197,0.0
0.19893172679183374,0.3317831232292118,0.9253642008218749,0.20593498492382842,0.12066986782010093,0.00012498232224394945,1.0,0.7637052137444088,0.8674325095037003,0.8651936278955582,0.9269265086685525,0.0
0.4687411608407992,0.31843625023534405,0.9318807452307699,0.20572209678717263,0.13002950472698815,0.0001854576394587082,0.8064142921486637,0.25239390094607395,0.023666377379792436,0.0006238780020632606,0.08818282177949949,0.0
0.13481628940215776,0.3330515661038895,0.9261452905163376,0.20621443374801576,0.12161750719610855,0.00012498232224394945,0.9053821271614699,0.7790750673047342,0.9187033616560449,0.9193503537234227,0.09620346873383645,0.0
0.19810795002349338,0.0011000867005359072,0.9265863385590903,0.20624067732375304,0.123452476369216,0.5461945192890927,0.0029353876075505214,0.522452127045388,0.7823762869354469,0.6811895939411236,0.0829638643646688,0.0
